auto	kbb	model
1930	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLE Pickup
1931	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLE Pickup
1932	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1933	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1934	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1935	2	2010 GMC Sierra 2500 HD Extended Cab Highlights	2010 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1936	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door Work Truck Pickup
1937	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door Work Truck Pickup
1938	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door SLE Pickup
1939	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door SLE Pickup
1940	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1941	2	2011 GMC Sierra 2500 HD Extended Cab Highlights	2011 GMC Sierra 2500 HD Extended Cab 4-door SLT Pickup
1942	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1943	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1944	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1945	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1946	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1947	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1948	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1949	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1950	2	2010 GMC Sierra 3500 HD Crew Cab Highlights	2010 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1951	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1952	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1953	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1954	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Work Truck Pickup
1955	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1956	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1957	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1958	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLE Pickup
1959	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1960	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1961	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1962	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door SLT Pickup
1963	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Denali Pickup
1964	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Denali Pickup
1965	2	2011 GMC Sierra 3500 HD Crew Cab Highlights	2011 GMC Sierra 3500 HD Crew Cab 4-door Denali Pickup
1966	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1967	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1968	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1969	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLE Pickup
1970	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLE Pickup
1971	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1972	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1973	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1974	2	2010 GMC Sierra 3500 HD Extended Cab Highlights	2010 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1975	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1976	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1977	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door Work Truck Pickup
1978	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLE Pickup
1979	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLE Pickup
1980	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLE Pickup
1981	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1982	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1983	2	2011 GMC Sierra 3500 HD Extended Cab Highlights	2011 GMC Sierra 3500 HD Extended Cab 4-door SLT Pickup
1984	2	2010 GMC Sierra 3500 HD Regular Cab Highlights	2010 GMC Sierra 3500 HD Regular Cab 2-door Work Truck Pickup
1985	2	2010 GMC Sierra 3500 HD Regular Cab Highlights	2010 GMC Sierra 3500 HD Regular Cab 2-door SLE Pickup
1986	2	2010 GMC Sierra 3500 HD Regular Cab Highlights	2010 GMC Sierra 3500 HD Regular Cab 2-door SLE Pickup
1987	2	2011 GMC Sierra 3500 HD Regular Cab Highlights	2011 GMC Sierra 3500 HD Regular Cab 2-door Work Truck Pickup
1988	2	2011 GMC Sierra 3500 HD Regular Cab Highlights	2011 GMC Sierra 3500 HD Regular Cab 2-door Work Truck Pickup
1989	2	2011 GMC Sierra 3500 HD Regular Cab Highlights	2011 GMC Sierra 3500 HD Regular Cab 2-door SLE Pickup
1990	2	2011 GMC Sierra 3500 HD Regular Cab Highlights	2011 GMC Sierra 3500 HD Regular Cab 2-door SLE Pickup
1991	2	2010 GMC Terrain Highlights	2010 GMC Terrain 4-door SLE Sport Utility
1992	2	2010 GMC Terrain Highlights	2010 GMC Terrain 4-door SLT Sport Utility
1993	2	2011 GMC Terrain Highlights	2011 GMC Terrain 4-door SLT Sport Utility
1994	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door SLE Sport Utility
1995	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door SLT Sport Utility
1996	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door SLT Sport Utility
1997	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door Hybrid Sport Utility
1998	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door Denali Hybrid Sport Utility
1999	2	2010 GMC Yukon Highlights	2010 GMC Yukon 4-door Denali Hybrid Sport Utility
