auto	autoweb	model
1872	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Cabela's 4x4 Crew Cab Long Box
1873	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Cabela's 4x4 Crew Cab Short Box
1874	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Lariat 4x2 Crew Cab Long Box
1875	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Lariat 4x2 Crew Cab Short Box
1876	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Lariat 4x2 Super Cab Long Box
1877	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Lariat 4x4 Crew Cab Short Box
1878	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 Lariat 4x4 Super Cab Short Box
1879	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x2 Regular Cab
1880	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x2 Super Cab Long Box
1881	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x2 Super Cab Short Box
1882	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x4 Crew Cab Short Box
1883	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x4 Regular Cab
1884	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x4 Super Cab Long Box
1885	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XL 4x4 Super Cab Short Box
1886	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x2 Crew Cab Long Box
1887	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x2 Regular Cab
1888	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x2 Super Cab Short Box
1889	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x4 Crew Cab Long Box
1890	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x4 Crew Cab Short Box
1891	2	2010 FORD F-250 TECH SPECS	2010 Ford F-250 XLT 4x4 Regular Cab
1892	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 Lariat 4x2 Crew Cab Short Box
1893	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 Lariat 4x4 Crew Cab Long Box
1894	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 Lariat 4x4 Crew Cab Long Box DRW
1895	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 Lariat 4x4 Super Cab Long Box Dual Rear Wheel
1896	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x2 Crew Cab Long Box
1897	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x2 Crew Cab Long Box DRW
1898	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x2 Super Cab Long Box
1899	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x2 Super Cab Short Box
1900	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x4 Crew Cab Long Box
1901	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x4 Crew Cab Long Box DRW
1902	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x4 Crew Cab Short Box
1903	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XL 4x4 Regular Cab Dual Rear Wheel
1904	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Crew Cab Long Box DRW
1905	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Crew Cab Short Box
1906	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Regular Cab
1907	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Regular Cab Dual Rear Wheel
1908	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Super Cab Long Box Dual Rear Wheel
1909	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x2 Super Cab Short Box
1910	2	2011 FORD F-350 TECH SPECS	2011 Ford F-350 XLT 4x4 Regular Cab Dual Rear Wheel
1911	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x2 Crew Cab Long Box DRW
1912	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x2 Crew Cab Short Box
1913	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x2 Super Cab Long Box
1914	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x4 Crew Cab Long Box
1915	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x4 Crew Cab Short Box
1916	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x4 Super Cab Long Box
1917	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 Lariat 4x4 Super Cab Short Box
1918	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x2 Crew Cab Long Box DRW
1919	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x2 Regular Cab Dual Rear Wheel
1920	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x2 Super Cab Long Box Dual Rear Wheel
1921	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x4 Crew Cab Long Box DRW
1922	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x4 Regular Cab Dual Rear Wheel
1923	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XL 4x4 Super Cab Short Box
1924	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x2 Crew Cab Long Box
1925	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x2 Crew Cab Short Box
1926	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x2 Regular Cab
1927	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x2 Super Cab Long Box Dual Rear Wheel
1928	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x2 Super Cab Short Box
1929	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Crew Cab Long Box
1930	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Crew Cab Long Box DRW
1931	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Crew Cab Short Box
1932	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Regular Cab
1933	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Regular Cab Dual Rear Wheel
1934	2	2010 FORD F-350 TECH SPECS	2010 Ford F-350 XLT 4x4 Super Cab Short Box
1935	2	2011 FORD FIESTA TECH SPECS	2011 Ford Fiesta S Sedan
1936	2	2011 FORD FIESTA TECH SPECS	2011 Ford Fiesta SES Hatchback
1937	2	2011 FORD FLEX TECH SPECS	2011 Ford Flex Limited AWD Duratec
1938	2	2011 FORD FLEX TECH SPECS	2011 Ford Flex SEL w/EcoBoost AWD
1939	2	2011 FORD FLEX TECH SPECS	2011 Ford Flex Titanium FWD
1940	2	2010 FORD FLEX TECH SPECS	2010 Ford Flex Limited AWD Duratec
1941	2	2010 FORD FLEX TECH SPECS	2010 Ford Flex Limited FWD
1942	2	2010 FORD FLEX TECH SPECS	2010 Ford Flex SE FWD
1943	2	2010 FORD FLEX TECH SPECS	2010 Ford Flex SEL AWD Duratec
1944	2	2010 FORD FLEX TECH SPECS	2010 Ford Flex SEL w/EcoBoost AWD
1945	2	2012 FORD FOCUS TECH SPECS	2012 Ford Focus S Sedan
1946	2	2012 FORD FOCUS TECH SPECS	2012 Ford Focus SEL Hatchback
1947	2	2012 FORD FOCUS TECH SPECS	2012 Ford Focus SEL Sedan
1948	2	2012 FORD FOCUS TECH SPECS	2012 Ford Focus Titanium Hatchback
1949	2	2011 FORD FOCUS TECH SPECS	2011 Ford Focus SE
1950	2	2011 FORD FOCUS TECH SPECS	2011 Ford Focus SEL
1951	2	2010 FORD FOCUS TECH SPECS	2010 Ford Focus SE Coupe
1952	2	2010 FORD FOCUS TECH SPECS	2010 Ford Focus SE Sedan
1953	2	2010 FORD FOCUS TECH SPECS	2010 Ford Focus SES Coupe
1954	2	2010 FORD FOCUS TECH SPECS	2010 Ford Focus SES Sedan
1955	2	2011 FORD FUSION TECH SPECS	2011 Ford Fusion SE FWD
1956	2	2011 FORD FUSION TECH SPECS	2011 Ford Fusion SEL FWD
1957	2	2011 FORD FUSION TECH SPECS	2011 Ford Fusion Sport AWD V6
1958	2	2010 FORD FUSION TECH SPECS	2010 Ford Fusion SE FWD
1959	2	2010 FORD FUSION TECH SPECS	2010 Ford Fusion SEL FWD
1960	2	2010 FORD FUSION TECH SPECS	2010 Ford Fusion Sport AWD V6
1961	2	2012 FORD MUSTANG TECH SPECS	2012 Ford Mustang Boss 302 Coupe
1962	2	2012 FORD MUSTANG TECH SPECS	2012 Ford Mustang GT Convertible
1963	2	2011 FORD MUSTANG TECH SPECS	2011 Ford Mustang GT Convertible
1964	2	2011 FORD MUSTANG TECH SPECS	2011 Ford Mustang GT Premium Coupe
1965	2	2011 FORD MUSTANG TECH SPECS	2011 Ford Mustang V6 Coupe
1966	2	2011 FORD MUSTANG TECH SPECS	2011 Ford Mustang V6 Premium Coupe
1967	2	2010 FORD MUSTANG TECH SPECS	2010 Ford Mustang GT Convertible
1968	2	2010 FORD MUSTANG TECH SPECS	2010 Ford Mustang GT Coupe
1969	2	2010 FORD MUSTANG TECH SPECS	2010 Ford Mustang GT Premium Convertible
1970	2	2010 FORD MUSTANG TECH SPECS	2010 Ford Mustang V6 Convertible
1971	2	2010 FORD MUSTANG TECH SPECS	2010 Ford Mustang V6 Premium Convertible
1972	2	2011 FORD RANGER TECH SPECS	2011 Ford Ranger Sport (864A) 4x2 4dr Super Cab
1973	2	2011 FORD RANGER TECH SPECS	2011 Ford Ranger XL (861A) 4x2 2dr Super Cab
1974	2	2011 FORD RANGER TECH SPECS	2011 Ford Ranger XLT (867A) 4x2 Regular Cab
1975	2	2011 FORD RANGER TECH SPECS	2011 Ford Ranger XLT (867A) 4x4 4dr Super Cab
1976	2	2010 FORD RANGER TECH SPECS	2010 Ford Ranger XL (861A) 4x2 2dr Super Cab
1977	2	2010 FORD RANGER TECH SPECS	2010 Ford Ranger XL (861A) 4x2 Regular Cab
1978	2	2010 FORD RANGER TECH SPECS	2010 Ford Ranger XLT (867A) 4x2 2dr Super Cab
1979	2	2010 FORD RANGER TECH SPECS	2010 Ford Ranger XLT (867A) 4x2 4dr Super Cab
1980	2	2011 FORD SHELBY GT500 TECH SPECS	2011 Ford Shelby GT500 Coupe
1981	2	2010 FORD SHELBY GT500 TECH SPECS	2010 Ford Shelby GT500 Convertible
1982	2	2010 FORD SHELBY GT500 TECH SPECS	2010 Ford Shelby GT500 Coupe
1983	2	2011 FORD TAURUS TECH SPECS	2011 Ford Taurus SEL FWD
1984	2	2010 FORD TAURUS TECH SPECS	2010 Ford Taurus Limited FWD
1985	2	2010 FORD TAURUS TECH SPECS	2010 Ford Taurus SE FWD
1986	2	2010 FORD TAURUS TECH SPECS	2010 Ford Taurus SEL AWD
1987	2	2010 FORD TAURUS TECH SPECS	2010 Ford Taurus SHO AWD
1988	2	2011 FORD TRANSIT CONNECT TECH SPECS	2011 Ford Transit Connect XL (100A) Cargo
1989	2	2011 FORD TRANSIT CONNECT TECH SPECS	2011 Ford Transit Connect XLT (210A) Cargo
1990	2	2011 FORD TRANSIT CONNECT TECH SPECS	2011 Ford Transit Connect XLT (310A) Cargo
1991	2	2010 FORD TRANSIT CONNECT TECH SPECS	2010 Ford Transit Connect XL (200A) Cargo
1992	2	2010 FORD TRANSIT CONNECT TECH SPECS	2010 Ford Transit Connect XLT (110A) Cargo
1993	2	2010 FORD TRANSIT CONNECT TECH SPECS	2010 Ford Transit Connect XLT (210A) Cargo
1994	2	2010 FORD TRANSIT CONNECT TECH SPECS	2010 Ford Transit Connect XLT (310A) Cargo
1995	2	2010 FORD TRANSIT CONNECT TECH SPECS	2010 Ford Transit Connect XLT (510A) Wagon
1996	2	2010 LAND ROVER LR2 TECH SPECS	2010 Land Rover LR2 Base
1997	2	2011 LAND ROVER LR4 TECH SPECS	2011 Land Rover LR4 Base
1998	2	2010 LAND ROVER RANGE ROVER TECH SPECS	2010 Land Rover Range Rover HSE
1999	2	2010 LAND ROVER RANGE ROVER SPORT TECH SPECS	2010 Land Rover Range Rover Sport Supercharged
